Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nationality,Mother's qualification,Father's qualification,Mother's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,9,2,12,1,1,1,1,3,4,1,0,0,1,0,0,18,0,8,7,12.4,0,0,16.2,0.3,-0.92,Graduate
1,8,1,14,1,1,1,3,3,3,1,0,0,1,0,0,20,0,7,6,15.571428571428571,0,0,16.2,0.3,-0.92,Graduate
1,1,5,12,1,1,1,1,1,6,1,0,0,1,0,0,19,0,8,7,13.714285714285714,0,0,12.7,3.7,-1.7,Graduate
1,15,1,6,1,14,1,1,14,5,0,0,0,1,0,0,21,2,9,6,13.142857142857142,0,0,13.9,-0.3,0.79,Graduate
2,4,1,5,1,17,1,22,1,10,0,0,0,1,0,0,33,0,7,6,15.0,0,0,11.1,0.6,2.02,Graduate
1,1,1,6,1,1,1,10,2,5,0,0,1,0,0,0,24,0,6,1,13.0,0,0,7.6,2.6,0.32,Dropout
1,14,1,10,1,1,1,1,28,5,0,0,0,1,0,1,20,8,12,11,12.0,0,0,13.9,-0.3,0.79,Graduate
1,1,1,2,1,1,1,13,28,10,1,0,0,1,0,0,18,0,0,0,0.0,0,0,9.4,-0.8,-3.12,Graduate
1,1,4,5,1,1,1,1,1,8,1,0,0,1,0,0,18,0,6,6,15.166666666666666,0,0,15.5,2.8,-4.06,Graduate
1,14,1,3,0,6,1,19,24,1,0,0,1,1,0,0,29,1,9,4,12.0,0,0,7.6,2.6,0.32,Dropout
1,8,1,12,1,1,1,1,1,6,0,1,0,1,0,0,18,0,7,7,13.642857142857142,0,0,16.2,0.3,-0.92,Graduate
1,1,3,15,1,1,1,23,27,6,1,0,0,1,0,0,19,0,8,6,12.666666666666666,0,0,9.4,-0.8,-3.12,Graduate
1,8,1,2,1,1,1,23,28,8,1,0,0,1,0,0,19,0,0,0,0.0,0,0,15.5,2.8,-4.06,Dropout
1,8,1,10,1,1,1,13,14,6,0,0,0,1,0,1,18,0,8,5,10.8,0,0,12.4,0.5,1.79,Graduate
1,14,1,12,1,1,1,13,14,8,0,0,0,1,0,1,19,0,9,6,14.25,0,0,16.2,0.3,-0.92,Graduate
1,13,1,16,1,1,1,22,14,10,0,0,0,1,0,0,20,6,22,12,12.153846153846152,0,0,10.8,1.4,1.74,Dropout
1,8,2,10,1,1,1,2,1,4,1,0,0,1,0,0,19,0,14,1,11.5,0,0,7.6,2.6,0.32,Enrolled
1,8,1,11,1,1,1,13,14,8,1,0,0,1,0,1,19,0,10,4,12.25,0,0,9.4,-0.8,-3.12,Graduate
1,1,1,5,1,1,1,13,27,5,0,0,0,1,0,1,18,1,8,6,12.0,1,0,13.9,-0.3,0.79,Enrolled
1,1,6,12,1,1,1,13,28,6,1,0,0,1,0,1,18,0,8,8,13.40375,0,0,9.4,-0.8,-3.12,Graduate
1,8,1,11,1,1,1,3,1,3,0,0,0,1,0,1,19,0,15,6,11.333333333333334,0,0,9.4,-0.8,-3.12,Graduate
1,8,4,15,1,1,1,1,1,6,0,0,1,1,1,0,20,0,7,5,12.2,0,0,12.7,3.7,-1.7,Dropout
1,8,1,2,1,1,1,22,27,10,1,0,0,1,1,1,18,0,0,0,0.0,0,0,7.6,2.6,0.32,Enrolled
1,1,6,12,1,1,1,4,14,3,1,0,0,1,1,0,18,0,0,0,0.0,0,0,16.2,0.3,-0.92,Dropout
1,12,1,4,1,1,1,3,1,3,0,0,1,0,1,0,35,0,8,5,16.166666666666668,0,0,8.9,1.4,3.51,Dropout
1,8,1,7,1,1,1,13,28,10,0,0,0,1,1,0,18,0,10,3,11.0,0,1,16.2,0.3,-0.92,Enrolled
1,1,1,2,1,1,1,22,14,6,1,0,0,1,1,1,19,0,0,0,0.0,0,0,13.9,-0.3,0.79,Graduate
1,1,2,15,1,1,1,23,14,5,1,0,0,1,1,1,19,0,8,4,12.0,0,0,15.5,2.8,-4.06,Enrolled
1,8,2,9,1,1,1,1,28,6,1,0,0,1,1,0,20,0,8,2,10.5,0,0,10.8,1.4,1.74,Enrolled
1,14,1,5,1,1,1,1,1,5,1,0,0,1,1,0,19,3,7,3,11.666666666666666,0,0,13.9,-0.3,0.79,Enrolled
1,1,3,9,1,1,1,23,28,10,1,0,0,1,1,0,19,0,8,3,11.0,0,0,12.7,3.7,-1.7,Dropout
1,12,2,13,1,1,1,1,1,10,0,0,0,1,1,0,24,0,18,0,0.0,0,1,11.1,0.6,2.02,Dropout
1,12,1,3,0,1,1,22,27,10,1,0,1,0,1,0,29,0,11,4,12.5,0,0,12.4,0.5,1.79,Dropout
1,12,1,12,1,1,1,23,3,10,0,0,0,1,1,0,24,0,11,7,11.294444444444444,0,0,15.5,2.8,-4.06,Graduate
1,8,2,11,1,1,1,13,28,7,1,0,0,1,1,0,19,0,8,5,11.2,0,0,15.5,2.8,-4.06,Graduate
2,4,1,2,1,3,1,13,14,10,1,0,0,1,1,0,37,0,0,0,0.0,0,0,7.6,2.6,0.32,Dropout
1,3,2,5,1,1,1,1,1,5,1,0,0,1,1,0,18,0,7,5,13.2,0,0,16.2,0.3,-0.92,Graduate
1,15,1,7,1,14,1,1,1,10,0,0,0,1,1,1,20,3,12,6,14.142857142857142,0,0,12.4,0.5,1.79,Enrolled
1,1,5,9,1,1,1,24,29,4,1,0,0,0,1,0,18,0,0,0,0.0,0,0,11.1,0.6,2.02,Dropout
1,14,1,9,1,1,1,22,14,10,0,0,0,1,1,0,22,0,5,0,0.0,0,2,16.2,0.3,-0.92,Enrolled
1,8,2,9,1,1,1,23,28,5,1,0,0,1,1,1,22,0,7,3,12.333333333333334,0,0,10.8,1.4,1.74,Enrolled
1,1,5,15,1,1,1,1,28,10,1,0,1,0,1,0,18,0,6,0,0.0,0,0,11.1,0.6,2.02,Dropout
1,1,3,12,1,1,1,1,1,5,1,0,0,1,1,0,18,0,8,7,13.1,0,0,12.7,3.7,-1.7,Graduate
1,1,1,5,1,1,1,22,27,10,1,0,0,1,1,0,19,0,6,6,13.5,0,0,9.4,-0.8,-3.12,Graduate
1,1,1,7,1,1,1,23,14,6,0,0,0,1,1,0,19,0,7,5,10.2,0,0,10.8,1.4,1.74,Enrolled
1,1,1,10,1,1,1,13,28,10,0,0,0,1,1,0,19,0,10,5,11.571428571428571,0,0,16.2,0.3,-0.92,Dropout
1,15,1,4,1,14,1,13,14,10,1,0,1,1,1,0,21,0,7,6,15.285714285714286,0,0,12.4,0.5,1.79,Graduate
1,1,2,15,1,1,1,3,1,3,0,0,0,1,1,0,19,0,9,5,12.6,0,1,8.9,1.4,3.51,Enrolled
1,9,2,13,1,1,1,3,3,3,0,0,0,1,1,0,18,0,11,6,13.433333333333332,0,0,8.9,1.4,3.51,Graduate
1,7,2,9,1,1,1,13,14,5,1,0,0,1,1,0,19,0,8,5,11.6,0,0,10.8,1.4,1.74,Dropout
1,4,1,15,1,17,1,13,1,5,0,0,0,1,1,0,25,0,6,6,14.666666666666666,0,0,11.1,0.6,2.02,Graduate
1,1,1,5,1,1,1,22,1,10,1,0,0,1,1,0,22,0,9,6,14.666666666666666,0,0,12.7,3.7,-1.7,Graduate
1,12,1,12,1,1,1,1,1,5,0,0,0,1,1,0,24,0,8,7,12.742857142857144,0,0,12.7,3.7,-1.7,Graduate
1,1,2,12,1,1,1,1,3,6,1,0,0,1,1,0,19,0,9,7,11.975,0,0,13.9,-0.3,0.79,Graduate
1,14,1,7,1,1,1,3,1,3,0,0,0,1,1,0,18,0,9,4,12.25,0,0,13.9,-0.3,0.79,Enrolled
1,8,1,2,1,1,1,23,27,5,0,0,0,0,1,0,20,0,0,0,0.0,0,0,9.4,-0.8,-3.12,Dropout
1,1,2,12,1,1,1,13,14,10,1,0,0,1,1,1,19,0,8,7,14.935714285714283,0,0,10.8,1.4,1.74,Graduate
1,14,3,11,1,1,1,22,27,10,1,0,0,1,1,0,19,1,16,2,10.5,0,0,7.6,2.6,0.32,Dropout
1,1,1,14,1,1,1,3,3,4,1,0,0,1,1,0,19,0,9,5,13.333333333333334,0,0,12.4,0.5,1.79,Graduate
1,14,1,4,1,1,1,22,27,10,0,0,1,1,1,0,23,0,6,0,0.0,0,0,15.5,2.8,-4.06,Dropout
2,12,1,15,1,1,1,22,28,10,0,0,0,1,1,0,47,0,12,5,13.8,0,0,12.7,3.7,-1.7,Dropout
1,1,1,5,1,1,1,1,1,4,0,0,0,1,1,0,19,0,6,6,11.833333333333334,0,2,16.2,0.3,-0.92,Graduate
1,1,4,2,1,1,1,1,28,5,1,0,0,1,1,0,19,0,0,0,0.0,0,0,11.1,0.6,2.02,Graduate
1,1,1,2,1,1,1,3,3,3,1,0,0,1,1,0,18,0,0,0,0.0,0,0,16.2,0.3,-0.92,Dropout
1,14,1,9,1,1,1,1,3,2,0,0,0,1,1,0,28,0,9,2,10.0,0,0,15.5,2.8,-4.06,Dropout
1,14,1,11,1,6,1,19,24,1,1,0,0,1,1,0,20,0,10,4,11.5,0,0,7.6,2.6,0.32,Dropout
1,8,2,11,1,1,1,13,14,6,0,0,0,1,1,1,18,0,12,3,10.666666666666666,0,0,15.5,2.8,-4.06,Enrolled
1,1,1,2,1,1,1,13,14,5,1,0,0,1,1,1,21,0,0,0,0.0,0,0,12.4,0.5,1.79,Graduate
1,1,1,11,1,1,1,23,14,10,0,0,0,1,1,0,19,0,10,4,12.75,0,0,10.8,1.4,1.74,Enrolled
1,12,1,11,1,12,1,23,27,5,0,0,1,0,1,0,24,0,7,0,0.0,0,0,16.2,0.3,-0.92,Dropout
1,12,1,8,1,1,1,13,1,29,0,0,0,1,1,0,24,0,11,6,11.333333333333334,0,0,16.2,0.3,-0.92,Enrolled
1,12,1,6,1,9,1,23,14,10,1,0,1,0,1,0,25,0,6,0,0.0,0,0,8.9,1.4,3.51,Enrolled
1,12,1,11,1,1,1,3,1,4,0,0,0,1,1,0,28,0,10,6,13.0,0,0,13.9,-0.3,0.79,Graduate
2,12,1,17,0,1,1,22,27,10,0,0,0,1,1,0,37,0,7,4,10.75,0,0,7.6,2.6,0.32,Enrolled
1,14,1,7,1,1,1,1,28,5,0,0,0,1,1,0,19,0,8,5,12.0,0,0,13.9,-0.3,0.79,Enrolled
1,8,4,12,1,1,1,23,27,6,1,0,0,1,1,1,18,0,7,7,13.462857142857144,0,0,11.1,0.6,2.02,Graduate
1,12,1,11,1,12,1,22,27,12,0,0,0,1,1,0,48,0,13,3,10.0,0,0,7.6,2.6,0.32,Dropout
1,8,4,10,1,1,1,22,27,10,1,0,0,1,1,0,21,0,6,6,12.333333333333334,0,0,8.9,1.4,3.51,Graduate
1,8,1,12,1,1,1,1,1,5,0,0,0,1,1,1,19,0,11,6,12.528571428571428,0,0,15.5,2.8,-4.06,Enrolled
1,14,2,12,1,1,1,13,1,10,0,0,0,1,1,1,21,0,8,0,0.0,8,8,9.4,-0.8,-3.12,Enrolled
1,15,1,7,1,1,1,22,10,10,1,0,1,0,1,0,23,0,6,0,0.0,0,0,13.9,-0.3,0.79,Dropout
1,1,1,8,1,1,1,1,1,5,1,0,0,1,1,0,18,0,5,5,13.6,0,1,10.8,1.4,1.74,Graduate
1,15,1,10,1,14,1,1,1,5,0,0,0,1,1,0,22,3,7,6,12.333333333333334,0,0,13.9,-0.3,0.79,Dropout
1,7,1,2,1,1,1,13,27,10,1,0,0,1,1,0,25,9,16,10,11.454545454545457,0,0,12.4,0.5,1.79,Dropout
1,4,1,6,1,15,1,5,3,3,0,0,1,1,1,0,27,8,13,8,13.5,2,0,11.1,0.6,2.02,Dropout
1,12,1,7,1,9,1,19,24,1,0,0,0,0,1,0,49,0,5,0,0.0,0,0,10.8,1.4,1.74,Dropout
1,12,1,17,0,1,1,13,27,6,0,0,0,0,1,0,31,0,5,2,11.0,0,0,12.7,3.7,-1.7,Dropout
1,12,1,11,1,1,1,22,27,10,0,0,0,1,1,0,54,0,9,6,13.714285714285714,0,0,16.2,0.3,-0.92,Dropout
1,4,1,1,1,15,1,23,27,6,1,0,1,0,1,0,25,18,26,21,12.363636363636363,0,1,11.1,0.6,2.02,Dropout
1,15,1,4,1,14,1,5,3,3,0,0,0,1,1,0,20,1,13,3,10.666666666666666,0,0,15.5,2.8,-4.06,Enrolled
1,4,1,5,1,3,1,4,4,3,0,0,0,1,1,0,28,0,9,2,12.0,0,0,12.7,3.7,-1.7,Dropout
2,12,1,3,0,12,1,22,27,10,0,0,0,1,1,0,41,1,7,7,12.857142857142858,0,0,12.7,3.7,-1.7,Graduate
1,1,2,14,1,1,1,1,14,5,0,0,0,1,1,1,19,0,10,6,13.125,0,0,11.1,0.6,2.02,Enrolled
1,14,1,9,1,1,1,1,1,5,0,0,0,1,1,0,22,0,6,0,0.0,0,0,15.5,2.8,-4.06,Dropout
1,1,1,11,1,1,1,2,1,3,0,0,0,1,1,0,34,0,13,2,13.5,0,0,15.5,2.8,-4.06,Dropout
1,12,1,4,1,1,1,23,28,10,0,0,1,0,1,0,28,5,14,11,15.090909090909092,0,0,11.1,0.6,2.02,Dropout
1,1,1,16,1,1,1,22,27,10,1,0,0,1,1,0,42,0,9,5,12.4,0,0,7.6,2.6,0.32,Enrolled
1,9,1,6,1,1,1,1,14,4,0,0,0,0,1,0,21,0,10,5,14.0,0,0,11.1,0.6,2.02,Enrolled
1,4,1,4,1,3,1,24,29,10,0,0,0,1,1,0,50,2,8,2,13.5,0,0,15.5,2.8,-4.06,Dropout
1,1,4,9,1,1,1,3,1,4,1,0,0,1,1,0,19,0,5,0,0.0,0,0,12.4,0.5,1.79,Dropout
1,14,1,12,1,1,1,3,4,3,0,0,0,1,1,0,18,0,12,4,12.65,0,0,16.2,0.3,-0.92,Dropout
2,12,1,17,0,1,1,22,27,2,0,0,0,1,1,0,59,0,7,0,0.0,0,0,16.2,0.3,-0.92,Dropout
2,4,1,17,0,3,1,19,24,13,1,0,0,0,1,0,33,0,5,0,0.0,0,0,7.6,2.6,0.32,Dropout
1,8,2,5,1,1,1,22,28,10,1,0,0,1,1,1,23,0,8,6,13.333333333333334,0,0,9.4,-0.8,-3.12,Graduate
2,12,1,17,0,12,1,22,1,6,0,0,0,1,1,0,44,0,9,3,11.333333333333334,0,0,13.9,-0.3,0.79,Dropout
2,1,4,3,0,1,1,19,24,1,1,0,0,1,1,0,37,0,0,0,0.0,0,0,9.4,-0.8,-3.12,Dropout
2,12,1,2,1,12,1,22,27,10,0,0,0,1,1,0,36,0,0,0,0.0,0,0,10.8,1.4,1.74,Dropout
1,1,2,17,0,1,1,1,3,5,0,0,0,0,1,0,22,0,7,3,11.666666666666666,0,2,7.6,2.6,0.32,Dropout
2,12,1,3,0,12,1,22,27,7,0,0,0,1,1,0,49,0,8,6,12.166666666666666,0,0,12.4,0.5,1.79,Graduate
1,16,1,15,1,1,1,1,32,6,1,0,0,1,1,0,23,0,7,6,13.333333333333334,0,0,11.1,0.6,2.02,Graduate
1,1,1,5,1,1,1,1,1,5,1,0,0,1,1,0,19,0,7,5,11.4,0,3,7.6,2.6,0.32,Enrolled
2,14,1,3,0,1,1,22,27,6,0,0,0,1,1,0,47,0,9,6,12.142857142857142,0,0,16.2,0.3,-0.92,Dropout
1,14,1,4,1,1,1,1,2,5,0,0,0,1,1,0,28,9,36,17,13.058823529411764,1,0,15.5,2.8,-4.06,Graduate
1,15,1,4,1,14,1,1,28,10,0,0,0,1,1,0,21,0,13,4,11.75,0,0,15.5,2.8,-4.06,Enrolled
1,1,1,11,1,1,1,23,1,10,0,0,1,0,1,0,21,0,9,5,11.833333333333334,0,0,8.9,1.4,3.51,Dropout
1,14,1,10,1,14,1,2,1,2,0,0,0,1,1,0,21,9,14,10,12.4,0,0,13.9,-0.3,0.79,Graduate
1,1,1,5,1,1,1,13,28,5,0,0,0,1,1,0,20,1,8,6,13.428571428571429,1,0,13.9,-0.3,0.79,Enrolled
2,13,1,9,1,1,1,22,27,10,0,0,0,0,1,0,49,0,5,0,0.0,0,0,10.8,1.4,1.74,Dropout
1,12,1,17,0,1,1,13,27,7,0,0,0,1,1,0,40,0,5,5,11.0,0,0,15.5,2.8,-4.06,Graduate
1,8,1,11,1,1,1,1,1,4,0,0,0,1,1,1,22,0,8,6,13.625,0,0,11.1,0.6,2.02,Graduate
1,13,1,7,1,1,1,1,27,6,0,0,0,1,1,0,19,2,6,4,11.8,0,0,15.5,2.8,-4.06,Enrolled
1,12,1,17,0,1,1,3,28,3,0,0,0,1,1,0,31,0,5,0,0.0,0,0,13.9,-0.3,0.79,Dropout
1,13,1,7,1,1,1,5,5,3,0,0,0,1,1,0,30,1,9,2,15.0,0,0,15.5,2.8,-4.06,Dropout
1,1,1,10,1,1,1,22,27,6,0,0,0,1,1,0,19,0,9,5,10.8,0,0,7.6,2.6,0.32,Graduate
1,9,1,9,1,1,1,19,24,12,0,0,0,1,1,0,22,0,11,3,13.666666666666666,0,0,9.4,-0.8,-3.12,Dropout
1,1,1,15,1,1,1,13,27,10,0,0,0,1,1,0,19,0,8,6,12.833333333333334,0,0,15.5,2.8,-4.06,Graduate
1,8,1,2,1,1,1,1,27,5,0,0,0,0,1,0,21,0,0,0,0.0,0,0,7.6,2.6,0.32,Dropout
1,8,3,14,1,1,1,1,28,5,0,0,0,1,1,0,19,0,8,6,15.125,0,0,11.1,0.6,2.02,Graduate
1,14,2,9,1,1,1,1,14,4,1,0,0,1,1,0,22,0,11,0,0.0,0,1,16.2,0.3,-0.92,Dropout
1,1,1,10,1,1,1,4,5,3,0,0,0,1,1,0,22,0,10,5,11.4,0,0,10.8,1.4,1.74,Graduate
1,1,1,10,1,1,1,1,1,5,0,0,0,1,1,0,19,0,12,4,12.25,0,0,9.4,-0.8,-3.12,Graduate
1,12,1,11,1,14,1,1,1,6,0,0,0,0,1,0,26,0,0,0,0.0,0,0,16.2,0.3,-0.92,Dropout
1,15,1,7,1,14,1,5,31,4,0,0,0,1,1,0,23,3,12,3,14.0,0,0,12.4,0.5,1.79,Enrolled
1,8,1,5,1,1,1,13,14,8,0,0,0,1,1,0,18,0,7,6,12.333333333333334,0,4,16.2,0.3,-0.92,Enrolled
1,1,1,9,1,1,1,22,27,10,0,0,1,1,1,1,22,0,8,5,10.666666666666666,0,0,15.5,2.8,-4.06,Enrolled
1,9,5,7,1,1,1,3,2,3,1,0,0,1,1,0,19,0,9,5,11.833333333333334,0,0,12.4,0.5,1.79,Enrolled
1,8,1,9,1,1,1,1,14,5,0,0,0,1,1,0,20,0,14,0,0.0,0,0,11.1,0.6,2.02,Dropout
1,1,3,5,1,1,1,22,27,10,1,0,0,1,1,1,22,0,6,6,11.666666666666666,0,0,7.6,2.6,0.32,Enrolled
1,4,1,8,1,3,1,2,28,3,1,0,0,0,1,0,18,2,7,2,13.0,0,0,12.7,3.7,-1.7,Dropout
4,14,2,17,0,13,1,3,1,3,0,0,0,1,1,0,39,0,5,0,0.0,0,0,10.8,1.4,1.74,Dropout
1,1,1,12,1,1,1,13,1,12,0,0,0,1,1,0,18,0,8,0,0.0,3,3,10.8,1.4,1.74,Dropout
1,8,3,7,1,1,1,1,28,4,0,0,0,1,1,1,18,0,5,5,13.0,0,0,8.9,1.4,3.51,Graduate
1,1,1,10,1,1,1,13,28,10,0,0,0,1,1,1,19,0,7,6,13.857142857142858,0,0,13.9,-0.3,0.79,Graduate
1,1,1,12,1,1,1,1,14,10,0,0,0,1,1,0,18,0,7,6,13.391666666666666,0,0,12.4,0.5,1.79,Graduate
1,1,1,9,1,1,1,19,14,1,1,0,0,1,1,1,18,0,7,4,12.75,0,0,7.6,2.6,0.32,Dropout
1,15,1,8,1,14,1,22,27,7,1,0,0,1,1,0,22,0,7,4,14.5,0,0,10.8,1.4,1.74,Graduate
1,1,1,10,1,1,1,1,1,4,0,0,0,1,1,0,19,0,7,6,12.166666666666666,0,0,12.4,0.5,1.79,Graduate
1,1,1,8,1,1,1,13,27,10,1,0,0,1,1,0,18,0,5,5,15.4,0,0,12.7,3.7,-1.7,Dropout
1,12,1,7,1,12,1,1,1,5,0,0,1,0,1,0,31,0,9,2,13.333333333333334,0,4,16.2,0.3,-0.92,Dropout
1,12,1,17,0,1,1,3,1,4,0,0,0,1,1,0,28,0,5,0,0.0,0,0,12.7,3.7,-1.7,Dropout
1,1,1,5,1,1,1,1,1,5,0,0,0,1,1,0,19,0,0,0,0.0,0,0,15.5,2.8,-4.06,Dropout
1,8,1,11,1,1,1,1,1,5,0,0,0,1,1,0,20,0,7,6,13.714285714285714,0,0,16.2,0.3,-0.92,Graduate
4,12,1,10,1,1,1,13,3,10,0,0,0,1,1,0,50,0,7,4,12.25,0,0,8.9,1.4,3.51,Dropout
1,14,1,5,1,1,1,1,2,5,0,0,0,1,1,0,38,1,9,5,16.0,1,0,13.9,-0.3,0.79,Enrolled
2,12,1,17,0,1,1,22,27,10,1,0,0,1,1,0,31,0,8,1,11.0,0,0,9.4,-0.8,-3.12,Dropout
1,12,1,12,1,1,1,1,27,10,1,0,0,1,1,0,27,0,7,7,14.085714285714284,0,0,7.6,2.6,0.32,Enrolled
1,9,1,10,1,1,1,1,3,10,1,0,0,1,1,0,21,0,9,6,10.166666666666666,0,0,12.7,3.7,-1.7,Graduate
2,12,1,7,1,1,1,22,27,10,0,0,0,1,1,0,34,0,8,1,10.0,0,0,8.9,1.4,3.51,Dropout
1,16,1,7,1,1,1,2,27,3,1,0,0,1,1,0,19,0,10,0,0.0,0,0,7.6,2.6,0.32,Enrolled
2,12,1,17,0,1,1,22,27,2,1,0,0,0,1,0,40,0,10,2,10.5,0,0,9.4,-0.8,-3.12,Dropout
1,1,1,2,1,1,1,23,14,10,1,0,0,1,1,1,18,0,0,0,0.0,0,0,12.7,3.7,-1.7,Graduate
2,12,1,5,1,9,1,22,28,6,0,0,1,0,1,1,46,0,6,0,0.0,0,0,15.5,2.8,-4.06,Dropout
1,14,5,3,0,1,1,19,24,1,0,0,0,1,1,0,37,0,12,0,0.0,0,0,7.6,2.6,0.32,Dropout
1,12,1,4,1,1,1,13,27,10,1,0,0,1,1,0,31,0,8,0,0.0,0,0,16.2,0.3,-0.92,Dropout
1,12,1,4,1,1,1,1,14,5,0,0,0,1,1,0,34,0,15,5,13.333333333333334,0,0,12.4,0.5,1.79,Graduate
1,1,6,2,1,1,1,8,8,5,1,0,0,1,1,1,18,0,0,0,0.0,0,0,9.4,-0.8,-3.12,Dropout
1,1,1,14,1,1,1,23,27,10,0,0,0,1,1,1,18,0,7,6,13.571428571428571,0,0,12.4,0.5,1.79,Graduate
1,8,4,5,1,1,1,1,1,4,1,0,0,1,1,1,19,0,6,6,12.833333333333334,0,0,11.1,0.6,2.02,Graduate
1,14,1,17,0,1,1,22,14,10,0,0,0,1,1,0,40,1,6,4,10.25,0,5,15.5,2.8,-4.06,Dropout
1,12,1,8,1,1,1,1,28,10,0,0,0,1,1,0,25,0,6,0,0.0,0,0,12.4,0.5,1.79,Dropout
1,8,5,7,1,1,1,23,28,6,1,0,1,1,1,0,20,0,5,4,14.5,0,0,11.1,0.6,2.02,Dropout
1,8,1,7,1,1,1,13,14,10,0,0,0,1,1,0,20,0,6,5,15.8,0,0,11.1,0.6,2.02,Enrolled
1,12,1,4,1,1,1,22,27,10,1,0,0,0,1,0,43,0,0,0,0.0,0,0,15.5,2.8,-4.06,Dropout
1,8,4,7,1,1,1,22,14,10,1,0,0,1,1,0,18,0,8,4,12.5,0,1,7.6,2.6,0.32,Enrolled
1,14,1,4,1,1,1,2,4,5,0,0,0,1,1,0,35,16,22,18,11.666666666666666,0,1,15.5,2.8,-4.06,Graduate
1,8,2,17,0,1,1,22,14,10,0,0,0,1,1,0,23,0,6,4,13.0,0,0,7.6,2.6,0.32,Graduate
1,8,1,12,1,1,1,3,3,3,0,0,0,1,1,0,19,0,8,7,12.12142857142857,0,0,12.4,0.5,1.79,Graduate
1,17,1,6,1,16,1,1,14,4,1,0,0,1,1,1,21,7,15,9,14.22222222222222,0,0,8.9,1.4,3.51,Graduate
1,14,1,14,1,1,1,3,14,5,0,0,0,1,1,0,19,0,17,4,12.5,0,0,13.9,-0.3,0.79,Enrolled
1,9,1,7,1,1,1,1,1,5,1,0,0,1,1,0,20,0,7,5,12.166666666666666,0,0,12.4,0.5,1.79,Graduate
1,12,1,14,1,1,1,13,14,4,0,1,0,1,1,1,30,0,0,0,0.0,0,0,12.4,0.5,1.79,Dropout
4,12,1,11,1,1,1,22,14,10,1,0,0,1,1,0,44,0,6,6,12.666666666666666,0,0,12.4,0.5,1.79,Graduate
1,9,1,12,1,1,1,13,3,5,0,0,0,1,1,0,19,0,8,7,13.614285714285714,0,0,12.7,3.7,-1.7,Graduate
1,15,1,8,1,14,1,2,1,4,1,0,0,1,1,0,22,11,32,12,12.857142857142858,1,0,16.2,0.3,-0.92,Graduate
1,1,1,8,1,1,1,3,3,2,0,0,0,1,1,0,18,0,7,4,14.0,0,0,7.6,2.6,0.32,Graduate
1,8,1,14,1,1,1,22,27,10,1,0,0,1,1,1,21,0,8,4,14.75,0,0,12.7,3.7,-1.7,Graduate
1,1,2,6,1,1,1,22,14,12,0,0,0,1,1,0,18,0,0,0,0.0,0,0,7.6,2.6,0.32,Dropout
1,8,4,14,1,1,1,3,1,3,1,0,0,1,1,0,18,0,8,6,13.625,0,0,11.1,0.6,2.02,Graduate
1,1,1,2,1,1,1,1,1,5,0,0,0,1,1,0,19,0,0,0,0.0,0,0,7.6,2.6,0.32,Graduate
1,15,1,4,1,14,1,1,28,7,1,0,0,1,1,0,21,0,12,4,11.8,0,0,16.2,0.3,-0.92,Dropout
1,12,1,4,1,1,1,3,3,3,0,0,0,1,1,0,31,0,8,6,15.125,0,0,16.2,0.3,-0.92,Graduate
1,8,5,11,1,1,1,1,1,3,1,0,0,1,1,0,21,0,10,4,11.5,0,0,9.4,-0.8,-3.12,Dropout
1,12,1,7,1,1,1,13,14,10,0,0,1,1,1,0,24,0,12,1,10.0,0,0,8.9,1.4,3.51,Enrolled
1,13,1,15,1,1,1,13,6,5,0,0,0,1,1,0,27,0,8,0,0.0,0,0,9.4,-0.8,-3.12,Dropout
1,1,5,9,1,1,1,13,14,10,1,0,0,1,1,0,20,0,9,3,10.333333333333334,0,0,12.4,0.5,1.79,Graduate
1,15,1,7,1,14,1,1,14,5,1,0,0,1,1,0,22,0,9,0,0.0,0,0,10.8,1.4,1.74,Enrolled
1,1,1,4,1,1,1,13,14,10,0,0,0,1,1,1,19,0,9,4,12.0,2,0,15.5,2.8,-4.06,Enrolled
1,9,1,15,1,1,1,1,1,5,1,0,0,1,1,0,19,0,6,6,13.833333333333334,0,0,8.9,1.4,3.51,Graduate
1,1,1,2,1,1,1,1,1,8,1,0,1,1,1,0,23,13,19,13,12.153846153846152,0,1,11.1,0.6,2.02,Enrolled
1,8,1,8,1,1,1,10,10,3,1,0,0,1,1,0,18,0,7,6,14.0,0,0,12.4,0.5,1.79,Graduate
1,1,1,15,1,1,1,3,2,5,1,0,0,0,1,0,29,0,8,6,16.5,0,0,11.1,0.6,2.02,Enrolled
1,12,1,8,1,1,1,1,14,5,1,0,0,1,1,0,29,0,11,1,18.0,2,2,10.8,1.4,1.74,Dropout
1,15,1,4,1,1,1,1,1,5,0,0,0,1,1,0,20,0,11,6,11.285714285714286,0,0,16.2,0.3,-0.92,Enrolled
1,1,5,2,1,1,1,13,3,10,1,0,0,1,1,1,19,0,0,0,0.0,0,0,9.4,-0.8,-3.12,Graduate
